steam_appid,name,type,initial_price,release_date,score,recommendation,windows,mac,linux,header_image
489610,Chicken Assassin - Master of Humiliation,game,3.99,6/27/16 00:00,,316,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/489610/header.jpg?t=1467904220
489660,Fabric,game,9.99,8/12/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/489660/header.jpg?t=1474976359
489700,Battle Forever,game,1.99,6/11/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/489700/header.jpg?t=1467027593
489730,Run The Gamut,game,3.99,6/17/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/489730/header.jpg?t=1466746351
489760,Demon Truck,game,4.99,9/26/16 00:00,,,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/489760/header.jpg?t=1475612340
489810,BlockAid,game,14.99,7/26/16 00:00,,,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/489810/header.jpg?t=1469541689
489830,The Elder Scrolls V: Skyrim Special Edition,game,39.99,10/27/16 00:00,74,29952,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/489830/header.jpg?t=1481040018
489890,Puzzles At Mystery Manor,game,2.99,6/15/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/489890/header.jpg?t=1478754633
489900,Bayla Bunny,game,2.99,6/13/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/489900/header.jpg?t=1478751941
490100,Quell Zen,game,6.99,7/14/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/490100/header.jpg?t=1468494674
490160,Time Tenshi 2,game,9.99,6/14/16 00:00,,,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/490160/header.jpg?t=1477510182
490170,Mind OVR Matter,game,2.99,6/20/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/490170/header.jpg?t=1473286586
490230,SWARMRIDERS,game,0,6/15/16 00:00,,243,1,0,1,http://cdn.akamai.steamstatic.com/steam/apps/490230/header.jpg?t=1478459492
490300,Rabbit Island,game,1.99,7/13/16 00:00,,,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/490300/header.jpg?t=1468478996
490370,Imperium Galactica II,game,9.99,1/19/17 00:00,,,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/490370/header.jpg?t=1486994162
490380,Flight 787 - Advanced,game,15.99,6/21/16 00:00,,,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/490380/header.jpg?t=1467909768
490390,ç´__÷_ç_ã_üÛŒ_©_ü_ç¥Î(God's One Day World),game,9.99,7/1/16 00:00,,489,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/490390/header.jpg?t=1475942635
490430,Octamari Rescue,game,14.99,7/26/16 00:00,,,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/490430/header.jpg?t=1469552196
490450,Tokyo 42,game,,3/15/01 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/490450/header.jpg?t=1492099828
490490,Blasters of the Universe,game,14.99,7/14/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/490490/header.jpg?t=1487865496
490820,Fly O'Clock,game,0.99,7/8/16 00:00,,196,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/490820/header.jpg?t=1468008919
490860,DashBored,game,4.99,6/13/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/490860/header.jpg?t=1485491259
490870,Weird Hero,game,3.99,11/18/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/490870/header.jpg?t=1479479155
490880,Robot Legions Reborn,game,1.99,7/19/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/490880/header.jpg?t=1478063490
490890,Ne no Kami: The Two Princess Knights of Kyoto,game,9.99,10/26/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/490890/header.jpg?t=1478564157
490910,Control Craft 3,game,4.99,12/30/16 00:00,,,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/490910/header.jpg?t=1483173418
490940,Darconika: The Cube of Soul,game,3.99,8/5/16 00:00,,,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/490940/header.jpg?t=1484418045
490980,Daily Chthonicle: Editor's Edition,game,3.99,9/30/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/490980/header.jpg?t=1475258406
490990,Aiball,game,1.99,6/22/16 00:00,,,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/490990/header.jpg?t=1468188730
491000,Gravity Cat,game,2.99,7/13/16 00:00,,240,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/491000/header.jpg?t=1482505129
491020,Revenge of the Spirit: Rite of Resurrection,game,6.99,12/19/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/491020/header.jpg?t=1482306515
491030,The Last Error,game,1.99,11/1/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/491030/header.jpg?t=1487622102
491040,Bot Vice,game,11.99,7/11/16 00:00,,,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/491040/header.jpg?t=1492242721
491080,BoneBone: Rise of the Deathlord,game,1.99,6/17/16 00:00,,247,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/491080/header.jpg?t=1479942453
491090,Ant Queen,game,8.99,6/17/16 00:00,,112,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/491090/header.jpg?t=1470926942
491100,"Human, we have a problem",game,4.99,7/5/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/491100/header.jpg?t=1471229893
491130,Red Trigger,game,0,7/8/16 00:00,,1140,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/491130/header.jpg?t=1482964278
491160,GemBreak,game,4,6/14/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/491160/header.jpg?t=1479052977
491170,Crazy Forest,game,4.99,7/6/16 00:00,,246,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/491170/header.jpg?t=1472406683
491210,LUMBERMANCER,game,3.99,6/28/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/491210/header.jpg?t=1467182357
491220,Mr. Pumpkin Adventure,game,3.99,7/8/16 00:00,,,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/491220/header.jpg?t=1474975388
491260,Take Thy Throne,game,1.99,7/5/16 00:00,,128,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/491260/header.jpg?t=1481109341
491280,Drift Horizon Online,game,9.99,3/23/17 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/491280/header.jpg?t=1491257440
491330,12 Labours of Hercules V: Kids of Hellas (Platinum Edition),game,2.99,6/17/16 00:00,,173,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/491330/header.jpg?t=1485860108
491380,SteamVR Driver for Razer‰ã¢ Hydra,game,0,7/28/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/491380/header.jpg?t=1469807458
491390,Alchemist Penguin,game,1.99,7/1/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/491390/header.jpg?t=1468681439
491420,the 9th day,game,8.99,2/16/17 00:00,,155,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/491420/header.jpg?t=1487284707
491440,Grim Dragons,game,5.99,2/1/17 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/491440/header.jpg?t=1491839770
491510,Vanilla Bagel: The Roguelike,game,8.99,6/15/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/491510/header.jpg?t=1467364714
491520,Zero-G VR,game,4.99,6/16/16 00:00,,141,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/491520/header.jpg?t=1466076611
491530,Notruf 112 | Emergency Call 112,game,34.99,11/9/16 00:00,,544,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/491530/header.jpg?t=1491470998
491560,Momonga Pinball Adventures,game,5.99,9/16/16 00:00,,,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/491560/header.jpg?t=1474042077
491580,Mahjong Destiny,game,2.99,6/17/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/491580/header.jpg?t=1478753767
491620,Beeftacular,game,2.99,8/26/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/491620/header.jpg?t=1486497815
491650,Reset 1-1,game,1.99,8/30/16 00:00,,105,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/491650/header.jpg?t=1472750341
491670,Stratego - Single Player,game,6.99,12/10/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/491670/header.jpg?t=1481395426
491720,Nary,game,1.99,8/2/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/491720/header.jpg?t=1477157718
491730,Heavenly Battle,game,0.99,6/15/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/491730/header.jpg?t=1481210807
491770,Deformers,game,29.99,1/9/15 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/491770/header.jpg?t=1492219244
491790,Project Syria,game,0,11/1/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/491790/header.jpg?t=1478568175
491800,Across The Line,game,0,2/1/17 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/491800/header.jpg?t=1486162315
491830,Glow,game,4.99,10/14/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/491830/header.jpg?t=1476918183
491950,Orwell,game,9.99,10/27/16 00:00,77,1847,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/491950/header.jpg?t=1490880461
492080,Vision of Aurora Borealis,game,3.99,8/22/16 00:00,,,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/492080/header.jpg?t=1475813612
492090,‹ÅÀ‹âÒ‹Å»‹Å¨AŒöÑèÈ_‹Å_èÁÎ‹ÅÒ‹Å PC,game,59.99,12/13/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/492090/header.jpg?t=1481708138
492130,"Bye-Bye, Wacky Planet",game,4.99,11/4/16 00:00,,175,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/492130/header.jpg?t=1489615930
492150,MyWorld - Action RPG Maker,game,14.99,3/17/17 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/492150/header.jpg?t=1490005538
492160,3D Pool,game,6.99,6/17/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/492160/header.jpg?t=1478619364
492170,Planet Driller,game,1.99,7/4/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/492170/header.jpg?t=1467632158
492200,CapRiders: Euro Soccer,game,7.99,4/7/17 00:00,,,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/492200/header.jpg?t=1491561887
492220,Bohemian Killing,game,12.99,7/21/16 00:00,55,,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/492220/header.jpg?t=1492085302
492240,Tracks of Triumph: Industrial Zone,game,3.99,6/17/16 00:00,,278,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/492240/header.jpg?t=1488016730
492270,The Cat! Porfirio's Adventure,game,1.99,8/4/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/492270/header.jpg?t=1491839107
492280,The Agency: Chapter 1,game,2.99,7/13/16 00:00,,,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/492280/header.jpg?t=1490753646
492290,Has-Been Heroes,game,19.99,3/27/17 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/492290/header.jpg?t=1491463816
492340,Pixel Cup Soccer 17,game,9.99,8/4/16 00:00,,138,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/492340/header.jpg?t=1471957692
492370,Affairs of the Court: Choice of Romance,game,5.99,6/23/16 00:00,,,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/492370/header.jpg?t=1486687529
492430,Alteric,game,3.99,7/13/16 00:00,,,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/492430/header.jpg?t=1478630873
492490,Zombie Apocalypse: Escape The Undead City,game,0.99,6/17/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/492490/header.jpg?t=1473448349
492500,Heroes of the Monkey Tavern,game,9.99,9/22/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/492500/header.jpg?t=1490776374
492530,The Dark Legions,game,1.99,7/9/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/492530/header.jpg?t=1468104591
492560,Malkia,game,14.99,7/26/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/492560/header.jpg?t=1469541760
492600,Ridge,game,7.99,7/7/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/492600/header.jpg?t=1468761964
492610,One Day : The Sun Disappeared,game,5.99,8/25/16 00:00,,,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/492610/header.jpg?t=1473207543
492630,Bear With Me,game,4.99,8/8/16 00:00,,325,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/492630/header.jpg?t=1487081638
492660,Featherpunk Prime,game,9.99,9/1/16 00:00,,,1,0,1,http://cdn.akamai.steamstatic.com/steam/apps/492660/header.jpg?t=1488358743
492710,VR Ping Pong,game,9.99,9/13/16 00:00,,101,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/492710/header.jpg?t=1490637310
492800,Shonen Idle Z,game,0,7/22/16 00:00,,314,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/492800/header.jpg?t=1469212577
492830,Throne Rushers,game,1.99,8/10/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/492830/header.jpg?t=1470832623
492840,Veterans Online,game,0,4/16/14 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/492840/header.jpg?t=1477425944
492850,Astroderps,game,8.99,6/17/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/492850/header.jpg?t=1466227734
492870,FIVE: Champions of Canaan,game,4.99,9/27/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/492870/header.jpg?t=1484844156
493060,Ballistic Tanks,game,4.99,9/20/16 00:00,,,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/493060/header.jpg?t=1492031426
493080,Card Quest,game,7.99,1/20/17 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/493080/header.jpg?t=1486415138
493100,BellyBots,game,7.99,7/26/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/493100/header.jpg?t=1471339498
493110,KOTH,game,6.99,9/1/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/493110/header.jpg?t=1475138657
493180,Dynasty Feud,game,,7/29/15 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/493180/header.jpg?t=1491475396
493200,RiME,game,29.99,12/20/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/493200/header.jpg?t=1492020376
493280,WALLSLIDE,game,1.99,7/14/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/493280/header.jpg?t=1487808078
493310,Requiem: Avenging Angel,game,9.99,7/7/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/493310/header.jpg?t=1467910043
493340,Planet Coaster,game,44.99,11/17/16 00:00,84,12591,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/493340/header.jpg?t=1491909177
493370,Ragnarok Clicker,game,0,8/3/16 00:00,,789,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/493370/header.jpg?t=1482181584
493400,Funfair,game,0,8/20/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/493400/header.jpg?t=1471679941
493450,Wild Romance,game,8.99,10/19/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/493450/header.jpg?t=1477646171
493490,City Car Driving,game,24.99,11/3/16 00:00,,801,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/493490/header.jpg?t=1487743639
493580,Hidden Object - 12 in 1 bundle,game,5.99,9/1/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/493580/header.jpg?t=1478597960
493620,VR Disc Golf,game,9.99,7/18/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/493620/header.jpg?t=1475263619
493650,Deep Space Dash,game,0.99,7/7/16 00:00,,136,1,0,1,http://cdn.akamai.steamstatic.com/steam/apps/493650/header.jpg?t=1468855686
493700,Monster Puzzle,game,0.99,12/8/16 00:00,,,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/493700/header.jpg?t=1484123838
493710,Laraan,game,4.99,1/11/17 00:00,,,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/493710/header.jpg?t=1487434731
493720,Haven Moon,game,14.99,7/8/16 00:00,,106,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/493720/header.jpg?t=1467997322
493730,HardCube,game,1.99,6/30/16 00:00,,108,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/493730/header.jpg?t=1490036124
493760,Fairyland: Incursion,game,2.99,6/21/16 00:00,,,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/493760/header.jpg?t=1478940933
493770,Awakened,game,2.99,6/29/16 00:00,,,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/493770/header.jpg?t=1467261266
493780,Nightork Adventures - Beyond the Moons of Shadalee,game,1.99,8/23/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/493780/header.jpg?t=1480691318
493790,#Archery,game,9.99,3/30/17 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/493790/header.jpg?t=1491944378
493810,Jonah's Path,game,0,7/7/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/493810/header.jpg?t=1467923608
493840,Marvel vs. Capcom: Infinite,game,,3/22/17 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/493840/header.jpg?t=1482570702
493920,NeverMine,game,14.99,7/26/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/493920/header.jpg?t=1469542438
493980,Green Ranch,game,5.99,10/21/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/493980/header.jpg?t=1478120338
494000,Anthelion,game,14.99,7/26/16 00:00,,,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/494000/header.jpg?t=1469542168
494020,Splash Bash,game,14.99,7/26/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/494020/header.jpg?t=1469777348
494100,ENIGMA:,game,14.99,11/15/16 00:00,56,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/494100/header.jpg?t=1480799484
494120,RX squad,game,1.99,7/30/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/494120/header.jpg?t=1469890480
494150,The Thrill of the Fight - VR Boxing,game,9.99,7/1/16 00:00,,250,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/494150/header.jpg?t=1489973103
494170,Miniature Garden,game,19.99,3/30/17 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/494170/header.jpg?t=1490890000
494220,Blight of the Immortals,game,0,10/25/16 00:00,,,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/494220/header.jpg?t=1479187294
494230,Heart's Medicine - Time to Heal,game,12.99,9/20/16 00:00,,221,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/494230/header.jpg?t=1477994376
494310,Unbreakable Vr Runner,game,5.99,7/4/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/494310/header.jpg?t=1491499166
494320,Wizrogue - Labyrinth of Wizardry,game,11.99,2/24/17 00:00,,,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/494320/header.jpg?t=1488797272
494360,Barrow Hill: Curse of the Ancient Circle,game,7.99,9/22/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/494360/header.jpg?t=1474562530
494370,Orbital Strike: Arena,game,14.99,7/12/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/494370/header.jpg?t=1482034515
494380,VR Boxing Workout,game,7.99,7/10/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/494380/header.jpg?t=1470837527
494440,The Amazing Shinsengumi: Heroes in Love,game,15.99,7/26/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/494440/header.jpg?t=1480042382
494450,Office lovers,game,15.99,8/7/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/494450/header.jpg?t=1478745154
494460,Dangerous Relationship,game,15.99,8/23/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/494460/header.jpg?t=1478744740
494470,My Butler,game,9.99,8/14/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/494470/header.jpg?t=1478744878
494580,STANDBY,game,7.99,1/6/17 00:00,,,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/494580/header.jpg?t=1484583578
494600,EARTH'S DAWN,game,29.99,12/7/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/494600/header.jpg?t=1481128907
494660,Android John,game,2.99,6/28/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/494660/header.jpg?t=1467181549
494720,Morphblade,game,4.99,3/3/17 00:00,,185,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/494720/header.jpg?t=1488564101
494740,Police Quest‰ã¢ Collection,game,9.99,8/29/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/494740/header.jpg?t=1472523545
494790,Captain Curve's Intergalactic Space Adventure,game,14.99,7/26/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/494790/header.jpg?t=1478537633
494810,VR: Vacate the Room,game,4.99,7/15/16 00:00,,161,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/494810/header.jpg?t=1487526782
494830,ViveSpray,game,6.99,11/25/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/494830/header.jpg?t=1480505587
494850,VeeR Pong,game,9.99,7/19/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/494850/header.jpg?t=1490472456
494960,Twisted Arrow,game,19.99,3/28/17 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/494960/header.jpg?t=1490903833
494970,Savana,game,14.99,7/26/16 00:00,,,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/494970/header.jpg?t=1469704094
494980,Wondership Q,game,9.99,7/18/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/494980/header.jpg?t=1469780216
494990,Too Angry to Space,game,4.99,8/8/16 00:00,,,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/494990/header.jpg?t=1472902522
495010,Ranger of the jungle,game,3.99,7/18/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/495010/header.jpg?t=1471845185
495030,VR Battle Grid,game,0,11/8/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/495030/header.jpg?t=1485497428
495090,Evolution Planet: Gold Edition,game,4.99,7/7/16 00:00,,,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/495090/header.jpg?t=1469118999
495110,Enigmatis 3: The Shadow of Karkhala,game,9.99,8/11/16 00:00,,239,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/495110/header.jpg?t=1473147018
495230,Hypnorain,game,9.99,7/8/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/495230/header.jpg?t=1468257069
495280,Disgaea 2 PC,game,19.99,1/30/17 00:00,81,257,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/495280/header.jpg?t=1485907896
495300,TrumPiÌ±ata,game,0.99,7/22/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/495300/header.jpg?t=1469484155
495320,Ancient VR coaster,game,0.99,7/4/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/495320/header.jpg?t=1468872152
495350,Woodle Tree 2: Worlds,game,3.99,9/16/16 00:00,,214,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/495350/header.jpg?t=1488958199
495390,The Wire Loop Game VR,game,7.99,8/8/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/495390/header.jpg?t=1480800981
495450,Fractasia,game,0,11/17/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/495450/header.jpg?t=1484274225
495520,Ping Pong League,game,0,2/27/17 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/495520/header.jpg?t=1488776265
495540,Dashy Square VR,game,1.99,7/14/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/495540/header.jpg?t=1475208760
495570,ConflictCraft,game,2.99,12/8/16 00:00,,,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/495570/header.jpg?t=1489537389
495580,Divided We Fall,game,12.99,9/7/16 00:00,,,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/495580/header.jpg?t=1486390356
495630,The Divine Paradox,game,6.99,9/26/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/495630/header.jpg?t=1480001118
495700,Gabriel Knight: Sins of the Fatherå¨,game,5.99,8/29/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/495700/header.jpg?t=1472586051
495720,Intrude,game,3.99,8/1/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/495720/header.jpg?t=1484436393
495740,Random Journey,game,9.99,12/18/16 00:00,,,1,0,1,http://cdn.akamai.steamstatic.com/steam/apps/495740/header.jpg?t=1489248410
495780,Hexoscope,game,2.99,8/10/16 00:00,,179,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/495780/header.jpg?t=1472488939
495820,Lil Tanks,game,9.99,4/4/17 00:00,,,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/495820/header.jpg?t=1491855954
495890,Montaro,game,0.99,7/25/16 00:00,,5808,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/495890/header.jpg?t=1470400467
495900,Lance A Lot,game,14.99,10/18/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/495900/header.jpg?t=1486636388
495910,Dungeon Fighter Online,game,0,8/9/16 00:00,78,1231,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/495910/header.jpg?t=1484638887
495960,The Secret Monster Society,game,3.99,7/28/16 00:00,,,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/495960/header.jpg?t=1485909998
495980,Selma and the Wisp,game,9.99,8/4/16 00:00,,,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/495980/header.jpg?t=1477775327
495990,True Love •__Confide to the Maple•__,game,11.99,10/5/16 00:00,,507,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/495990/header.jpg?t=1475667212
496030,Dark Parables: The Swan Princess and The Dire Tree Collector's Edition,game,13.99,7/6/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/496030/header.jpg?t=1468522464
496120,LaserCat,game,0.99,12/8/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/496120/header.jpg?t=1481220263
